id,address_key,line1,line2,city,province_name,province_code,postal_code,country_code,created_at
1588,2584,Calle 5355,Piso 5 Dto C,Santa Fe,Santa Fe,SF,4157,AR,2024-07-24 22:34:26
1589,2585,Calle 6071,,Villa Carlos Paz,Córdoba,CBA,3058,AR,2023-07-02 22:21:35
1590,2586,Calle 4945,Piso 5 Dto C,CABA,Buenos Aires,BA,5987,AR,2024-12-18 15:24:17
1591,2587,Calle 3661,,Mendoza,Mendoza,MZA,3317,AR,2024-11-08 16:07:22
1592,2588,Calle 3343,Piso 12 Dto B,CABA,Buenos Aires,BA,7446,AR,2024-11-09 09:33:14
1593,2589,Calle 6417,Piso 4 Dto B,Mar del Plata,Buenos Aires,BA,8722,AR,2023-05-09 14:22:39
1594,2590,Calle 1293,,Villa Carlos Paz,Córdoba,CBA,2126,AR,2024-06-14 14:11:42
1595,2591,Calle 4889,Piso 4 Dto B,Río Cuarto,Córdoba,CBA,7497,AR,2024-12-28 13:26:57
1596,2592,Calle 3651,Piso 9 Dto C,CABA,Buenos Aires,BA,1787,AR,2024-03-18 23:54:07
1597,2593,Calle 3122,,CABA,Buenos Aires,BA,1548,AR,2024-05-26 06:45:19
1598,2594,Calle 4797,Piso 3 Dto B,La Plata,Buenos Aires,BA,4406,AR,2023-10-20 10:22:59
1599,2595,Calle 7386,Piso 12 Dto C,CABA,Buenos Aires,BA,9264,AR,2025-01-10 13:05:11
1600,2596,Calle 460,Piso 1 Dto C,Rafaela,Santa Fe,SF,3307,AR,2024-07-14 20:46:20
1601,2597,Calle 822,,Mar del Plata,Buenos Aires,BA,8983,AR,2025-03-16 15:34:17
1602,2598,Calle 7632,,Rosario,Santa Fe,SF,5949,AR,2024-03-23 20:48:41
1603,2599,Calle 2543,Piso 4 Dto C,Rosario,Santa Fe,SF,1768,AR,2024-01-14 18:51:26
1604,2600,Calle 9987,Piso 5 Dto B,Mar del Plata,Buenos Aires,BA,6543,AR,2024-02-11 10:39:26
1605,2601,Calle 2613,,La Plata,Buenos Aires,BA,9524,AR,2023-12-30 04:06:34
1606,2602,Calle 153,,Córdoba,Córdoba,CBA,6409,AR,2025-01-18 08:31:45
1607,2603,Calle 3532,,Córdoba,Córdoba,CBA,1359,AR,2024-04-10 22:02:47
1608,2604,Calle 7676,,La Plata,Buenos Aires,BA,8008,AR,2025-04-13 19:52:57
1609,2605,Calle 7169,Piso 7 Dto A,CABA,Buenos Aires,BA,6691,AR,2024-09-06 15:05:11
1610,2606,Calle 929,Piso 3 Dto B,Mar del Plata,Buenos Aires,BA,4450,AR,2023-08-01 01:41:49
1611,2607,Calle 3782,Piso 12 Dto C,CABA,Buenos Aires,BA,8989,AR,2024-01-26 01:26:51
1612,2608,Calle 4438,,CABA,Buenos Aires,BA,3081,AR,2025-08-22 03:30:37
1613,2609,Calle 9528,,CABA,Buenos Aires,BA,8441,AR,2024-01-14 06:43:50
1614,2610,Calle 2170,Piso 5 Dto A,San Rafael,Mendoza,MZA,1958,AR,2025-03-18 12:01:43
1615,2611,Calle 6777,Piso 5 Dto C,Rafaela,Santa Fe,SF,2664,AR,2025-05-14 21:16:06
1616,2612,Calle 8114,Piso 6 Dto B,Río Cuarto,Córdoba,CBA,2734,AR,2024-02-14 02:08:19
1617,2613,Calle 6330,,Mendoza,Mendoza,MZA,9795,AR,2025-03-20 14:43:11
1618,2614,Calle 7687,Piso 11 Dto A,Mar del Plata,Buenos Aires,BA,9286,AR,2023-08-13 13:24:41
1619,2615,Calle 9811,Piso 1 Dto C,La Plata,Buenos Aires,BA,7312,AR,2025-01-07 08:57:00
1620,2616,Calle 4174,,Santa Fe,Santa Fe,SF,5053,AR,2025-05-29 03:33:03
1621,2617,Calle 7396,,CABA,Buenos Aires,BA,2633,AR,2023-11-23 22:24:20
1622,2618,Calle 1954,,CABA,Buenos Aires,BA,4861,AR,2024-10-25 12:15:28
1623,2619,Calle 6815,,San Rafael,Mendoza,MZA,2211,AR,2025-04-10 21:48:15
1624,2620,Calle 4774,,Santa Fe,Santa Fe,SF,3474,AR,2024-11-03 14:57:52
1625,2621,Calle 4126,,Mar del Plata,Buenos Aires,BA,6215,AR,2023-10-22 22:25:41
1626,2622,Calle 2876,Piso 3 Dto B,CABA,Buenos Aires,BA,5170,AR,2024-05-28 00:13:30
1627,2623,Calle 2979,Piso 3 Dto A,La Plata,Buenos Aires,BA,5739,AR,2023-12-24 11:29:15
1628,2624,Calle 2887,Piso 7 Dto C,La Plata,Buenos Aires,BA,5270,AR,2024-12-20 04:38:19
1629,2625,Calle 3200,,Rosario,Santa Fe,SF,9840,AR,2024-03-04 16:50:36
1630,2626,Calle 4824,,La Plata,Buenos Aires,BA,5992,AR,2025-06-24 03:29:52
1631,2627,Calle 8333,Piso 10 Dto C,Santa Fe,Santa Fe,SF,1192,AR,2024-06-29 22:12:00
1632,2628,Calle 170,Piso 6 Dto C,CABA,Buenos Aires,BA,9314,AR,2024-10-29 17:07:02
1633,2629,Calle 3105,Piso 11 Dto B,La Plata,Buenos Aires,BA,5216,AR,2024-02-12 04:45:03
1634,2630,Calle 3428,Piso 3 Dto C,Mar del Plata,Buenos Aires,BA,7784,AR,2024-05-02 05:15:43
1635,2631,Calle 8160,,La Plata,Buenos Aires,BA,3621,AR,2024-11-13 05:02:02
1636,2632,Calle 6855,Piso 2 Dto B,Córdoba,Córdoba,CBA,9892,AR,2023-09-13 01:07:11
1637,2633,Calle 2193,Piso 1 Dto C,Mar del Plata,Buenos Aires,BA,3583,AR,2023-12-26 10:18:33
1638,2634,Calle 1169,,Córdoba,Córdoba,CBA,1688,AR,2023-12-27 13:21:13
1639,2635,Calle 9529,Piso 7 Dto A,Villa Carlos Paz,Córdoba,CBA,5003,AR,2025-04-24 16:02:42
1640,2636,Calle 6695,Piso 3 Dto C,Córdoba,Córdoba,CBA,3947,AR,2023-07-11 09:39:50
1641,2637,Calle 5493,,CABA,Buenos Aires,BA,6564,AR,2023-10-03 20:00:10
1642,2638,Calle 1753,,Mar del Plata,Buenos Aires,BA,1714,AR,2024-07-02 11:41:16
1643,2639,Calle 2573,,Córdoba,Córdoba,CBA,3896,AR,2023-12-27 21:00:21
1644,2640,Calle 1250,Piso 6 Dto C,CABA,Buenos Aires,BA,9378,AR,2023-10-27 23:59:52
1645,2641,Calle 2518,Piso 7 Dto C,Río Cuarto,Córdoba,CBA,9778,AR,2025-06-19 22:50:29
1646,2642,Calle 139,,Godoy Cruz,Mendoza,MZA,9697,AR,2024-09-24 12:52:42
1647,2643,Calle 959,Piso 7 Dto B,Mar del Plata,Buenos Aires,BA,3188,AR,2023-05-07 11:47:28
1648,2644,Calle 2911,Piso 10 Dto C,La Plata,Buenos Aires,BA,8245,AR,2025-07-28 15:41:52
1649,2645,Calle 8533,Piso 6 Dto C,La Plata,Buenos Aires,BA,7581,AR,2024-07-16 17:06:31
1650,2646,Calle 5093,Piso 12 Dto A,Godoy Cruz,Mendoza,MZA,3118,AR,2024-04-08 04:52:26
1651,2647,Calle 1832,Piso 10 Dto A,CABA,Buenos Aires,BA,3372,AR,2024-02-08 03:18:24
1652,2648,Calle 281,,CABA,Buenos Aires,BA,1745,AR,2024-07-20 16:17:47
1653,2649,Calle 8715,Piso 4 Dto A,La Plata,Buenos Aires,BA,8956,AR,2025-07-07 22:26:22
1654,2650,Calle 1834,Piso 2 Dto B,San Rafael,Mendoza,MZA,3513,AR,2025-01-26 02:08:42
1655,2651,Calle 4550,,Río Cuarto,Córdoba,CBA,3635,AR,2025-07-11 23:38:57
1656,2652,Calle 9004,,Córdoba,Córdoba,CBA,8077,AR,2025-02-19 22:33:32
1657,2653,Calle 2755,,Mar del Plata,Buenos Aires,BA,1088,AR,2024-10-27 08:14:53
1658,2654,Calle 2643,,San Rafael,Mendoza,MZA,9912,AR,2025-01-10 05:03:22
1659,2655,Calle 64,,CABA,Buenos Aires,BA,6351,AR,2024-02-08 18:46:11
1660,2656,Calle 3850,,Mar del Plata,Buenos Aires,BA,6820,AR,2025-09-11 06:57:13
1661,2657,Calle 2801,,Villa Carlos Paz,Córdoba,CBA,1977,AR,2025-04-05 18:17:47
1662,2658,Calle 7082,Piso 3 Dto B,Mar del Plata,Buenos Aires,BA,4998,AR,2024-04-22 20:20:02
1663,2659,Calle 3389,Piso 9 Dto C,Mar del Plata,Buenos Aires,BA,4339,AR,2024-04-03 04:46:21
1664,2660,Calle 1365,,Santa Fe,Santa Fe,SF,9885,AR,2025-01-20 05:55:54
1665,2661,Calle 1717,Piso 4 Dto B,La Plata,Buenos Aires,BA,2780,AR,2023-05-07 06:35:22
1666,2662,Calle 2541,,Mendoza,Mendoza,MZA,4295,AR,2024-04-20 11:18:24
1667,2663,Calle 1625,,Córdoba,Córdoba,CBA,6723,AR,2024-02-20 05:42:44
1668,2664,Calle 1038,Piso 9 Dto B,Mar del Plata,Buenos Aires,BA,1324,AR,2025-01-25 19:02:13
1669,2665,Calle 8078,,Godoy Cruz,Mendoza,MZA,7922,AR,2024-12-01 03:19:35
1670,2666,Calle 103,,Rosario,Santa Fe,SF,5364,AR,2024-05-24 06:20:03
1671,2667,Calle 2088,Piso 8 Dto C,Rafaela,Santa Fe,SF,7713,AR,2023-11-03 09:49:56
1672,2668,Calle 1814,Piso 6 Dto C,Mar del Plata,Buenos Aires,BA,9736,AR,2024-05-23 14:57:23
1673,2669,Calle 5734,,La Plata,Buenos Aires,BA,1272,AR,2023-12-26 01:34:55
1674,2670,Calle 6040,Piso 12 Dto B,Villa Carlos Paz,Córdoba,CBA,3798,AR,2024-11-05 18:25:04
1675,2671,Calle 2267,,Córdoba,Córdoba,CBA,6047,AR,2025-07-01 22:53:51
1676,2672,Calle 5627,Piso 6 Dto A,Córdoba,Córdoba,CBA,8129,AR,2023-05-20 00:45:16
1677,2673,Calle 4881,,Rafaela,Santa Fe,SF,8291,AR,2024-06-25 12:07:44
1678,2674,Calle 6751,Piso 7 Dto C,Córdoba,Córdoba,CBA,2031,AR,2025-03-16 05:04:46
1679,2675,Calle 7937,,Villa Carlos Paz,Córdoba,CBA,8492,AR,2024-08-24 21:32:53
1680,2676,Calle 4177,Piso 9 Dto B,Villa Carlos Paz,Córdoba,CBA,7645,AR,2024-07-07 10:33:17
1681,2677,Calle 3171,Piso 10 Dto C,Mar del Plata,Buenos Aires,BA,2843,AR,2025-02-02 09:27:23
1682,2678,Calle 7510,Piso 9 Dto C,La Plata,Buenos Aires,BA,4379,AR,2025-01-14 07:25:12
1683,2679,Calle 8737,Piso 2 Dto B,Río Cuarto,Córdoba,CBA,9744,AR,2023-06-18 10:12:53
1684,2680,Calle 162,Piso 10 Dto A,La Plata,Buenos Aires,BA,1162,AR,2024-09-24 11:01:44
1685,2681,Calle 515,,Mendoza,Mendoza,MZA,8515,AR,2023-07-05 17:10:35
1686,2682,Calle 9059,,La Plata,Buenos Aires,BA,9918,AR,2024-02-08 06:52:44
1687,2683,Calle 5875,,La Plata,Buenos Aires,BA,1008,AR,2025-09-16 03:41:40
1688,2684,Calle 9103,,Rafaela,Santa Fe,SF,6404,AR,2025-05-24 11:41:46
1689,2685,Calle 9029,Piso 4 Dto C,Mar del Plata,Buenos Aires,BA,5291,AR,2023-10-17 15:27:21
1690,2686,Calle 3876,Piso 1 Dto A,Villa Carlos Paz,Córdoba,CBA,7071,AR,2023-05-25 18:26:09
1691,2687,Calle 753,Piso 11 Dto B,CABA,Buenos Aires,BA,7607,AR,2023-10-11 04:13:06
1692,2688,Calle 5831,,Río Cuarto,Córdoba,CBA,6856,AR,2024-12-27 19:24:52
1693,2689,Calle 4278,Piso 10 Dto A,Mar del Plata,Buenos Aires,BA,9869,AR,2024-08-05 00:11:14
1694,2690,Calle 849,,Mar del Plata,Buenos Aires,BA,2938,AR,2025-08-07 14:23:06
1695,2691,Calle 573,,La Plata,Buenos Aires,BA,8007,AR,2024-12-04 10:37:58
1696,2692,Calle 780,Piso 4 Dto B,Rosario,Santa Fe,SF,5964,AR,2024-05-31 13:39:52
1697,2693,Calle 709,Piso 7 Dto B,Mar del Plata,Buenos Aires,BA,6618,AR,2025-02-19 11:02:36
1698,2694,Calle 6132,,Villa Carlos Paz,Córdoba,CBA,7190,AR,2023-12-12 05:19:18
1699,2695,Calle 1915,Piso 6 Dto B,Rosario,Santa Fe,SF,8826,AR,2023-12-04 17:00:33
1700,2696,Calle 2921,,La Plata,Buenos Aires,BA,1129,AR,2024-10-02 09:50:58
1701,2697,Calle 4832,Piso 8 Dto A,Mar del Plata,Buenos Aires,BA,9174,AR,2024-08-25 09:05:34
1702,2698,Calle 4974,Piso 9 Dto B,La Plata,Buenos Aires,BA,7100,AR,2024-04-16 03:58:40
1703,2699,Calle 2798,,Villa Carlos Paz,Córdoba,CBA,6120,AR,2023-05-15 11:40:19
1704,2700,Calle 2248,Piso 5 Dto B,CABA,Buenos Aires,BA,4574,AR,2023-10-10 20:56:36
1705,2701,Calle 924,,Mar del Plata,Buenos Aires,BA,7461,AR,2023-11-20 09:57:46
1706,2702,Calle 1114,,Córdoba,Córdoba,CBA,3345,AR,2025-04-24 17:36:50
1707,2703,Calle 4436,,La Plata,Buenos Aires,BA,6677,AR,2025-09-15 05:26:25
1708,2704,Calle 5264,,Mar del Plata,Buenos Aires,BA,3964,AR,2024-08-22 05:26:01
1709,2705,Calle 2293,,La Plata,Buenos Aires,BA,7653,AR,2023-11-01 15:58:26
1710,2706,Calle 8016,,Godoy Cruz,Mendoza,MZA,8350,AR,2023-08-17 09:32:27
1711,2707,Calle 8669,Piso 11 Dto A,CABA,Buenos Aires,BA,6054,AR,2023-09-27 01:49:36
1712,2708,Calle 5035,,La Plata,Buenos Aires,BA,6998,AR,2024-04-03 17:13:01
1713,2709,Calle 4876,Piso 8 Dto C,CABA,Buenos Aires,BA,2837,AR,2025-04-21 12:25:35
1714,2710,Calle 4920,Piso 12 Dto C,Mar del Plata,Buenos Aires,BA,4267,AR,2024-06-12 19:55:01
1715,2711,Calle 3329,,Mar del Plata,Buenos Aires,BA,9000,AR,2025-07-07 02:30:04
1716,2712,Calle 3199,,CABA,Buenos Aires,BA,7902,AR,2023-09-12 03:54:11
1717,2713,Calle 3294,,Rosario,Santa Fe,SF,7997,AR,2023-07-03 03:39:42
1718,2714,Calle 8765,,Mar del Plata,Buenos Aires,BA,6777,AR,2024-01-31 10:28:54
1719,2715,Calle 3217,Piso 1 Dto B,La Plata,Buenos Aires,BA,4013,AR,2024-09-07 20:12:14
1720,2716,Calle 2975,Piso 2 Dto B,Villa Carlos Paz,Córdoba,CBA,7694,AR,2024-09-24 12:48:28
1721,2717,Calle 5365,Piso 12 Dto A,Rosario,Santa Fe,SF,9386,AR,2023-07-22 16:13:47
1722,2718,Calle 1760,Piso 6 Dto B,Mar del Plata,Buenos Aires,BA,4080,AR,2024-08-02 10:35:00
1723,2719,Calle 8136,Piso 2 Dto C,La Plata,Buenos Aires,BA,8253,AR,2024-12-14 14:24:43
1724,2720,Calle 6513,Piso 10 Dto A,San Rafael,Mendoza,MZA,4677,AR,2024-03-27 01:38:40
1725,2721,Calle 9629,Piso 10 Dto C,Rosario,Santa Fe,SF,7161,AR,2025-03-03 23:59:43
1726,2722,Calle 863,,La Plata,Buenos Aires,BA,1605,AR,2023-10-27 05:50:03
1727,2723,Calle 9079,,Mar del Plata,Buenos Aires,BA,1277,AR,2025-08-08 07:59:26
1728,2724,Calle 5577,,San Rafael,Mendoza,MZA,9852,AR,2025-01-31 06:56:53
1729,2725,Calle 4711,Piso 3 Dto C,Villa Carlos Paz,Córdoba,CBA,7387,AR,2024-07-09 04:53:53
1730,2726,Calle 8466,Piso 5 Dto C,Río Cuarto,Córdoba,CBA,7073,AR,2025-03-16 11:19:50
1731,2727,Calle 8033,Piso 6 Dto C,La Plata,Buenos Aires,BA,9518,AR,2023-11-18 09:13:11
1732,2728,Calle 1822,,San Rafael,Mendoza,MZA,3350,AR,2023-08-25 00:06:50
1733,2729,Calle 7582,,Mar del Plata,Buenos Aires,BA,3255,AR,2024-08-12 20:27:56
1734,2730,Calle 9969,Piso 8 Dto A,CABA,Buenos Aires,BA,1235,AR,2024-09-26 18:55:21
1735,2731,Calle 4903,,Rafaela,Santa Fe,SF,5356,AR,2024-03-21 04:21:47
1736,2732,Calle 8571,,CABA,Buenos Aires,BA,2359,AR,2024-02-13 01:50:53
1737,2733,Calle 487,Piso 4 Dto C,Río Cuarto,Córdoba,CBA,8117,AR,2025-08-16 05:32:56
1738,2734,Calle 9472,Piso 4 Dto C,CABA,Buenos Aires,BA,9827,AR,2023-09-06 22:39:05
1739,2735,Calle 9445,,La Plata,Buenos Aires,BA,2726,AR,2025-03-27 17:47:48
1740,2736,Calle 6069,Piso 6 Dto A,CABA,Buenos Aires,BA,7929,AR,2024-03-23 16:34:50
1741,2737,Calle 1466,Piso 11 Dto C,La Plata,Buenos Aires,BA,9267,AR,2025-08-19 11:16:57
1742,2738,Calle 7614,Piso 12 Dto A,Rafaela,Santa Fe,SF,4197,AR,2023-11-18 13:37:25
1743,2739,Calle 1992,,Córdoba,Córdoba,CBA,2307,AR,2023-05-22 05:03:13
1744,2740,Calle 2059,Piso 10 Dto B,Mar del Plata,Buenos Aires,BA,3202,AR,2024-09-06 13:36:38
1745,2741,Calle 6990,,CABA,Buenos Aires,BA,9701,AR,2024-09-26 16:05:07
1746,2742,Calle 8230,,Rosario,Santa Fe,SF,5643,AR,2024-09-26 03:02:35
1747,2743,Calle 4905,Piso 4 Dto C,CABA,Buenos Aires,BA,4384,AR,2025-01-17 02:15:55
1748,2744,Calle 8699,Piso 8 Dto A,La Plata,Buenos Aires,BA,7587,AR,2023-12-09 06:23:32
1749,2745,Calle 3556,Piso 12 Dto B,Mendoza,Mendoza,MZA,5019,AR,2024-03-25 15:33:18
1750,2746,Calle 989,Piso 12 Dto A,Mar del Plata,Buenos Aires,BA,9921,AR,2024-09-16 19:58:29
1751,2747,Calle 1481,Piso 6 Dto C,Godoy Cruz,Mendoza,MZA,8378,AR,2024-05-22 15:06:43
1752,2748,Calle 6322,Piso 7 Dto A,La Plata,Buenos Aires,BA,4046,AR,2024-11-10 16:28:23
1753,2749,Calle 1660,,CABA,Buenos Aires,BA,7437,AR,2023-07-11 03:46:15
1754,2750,Calle 3932,,Río Cuarto,Córdoba,CBA,8486,AR,2023-06-18 18:22:00
1755,2751,Calle 9741,Piso 7 Dto C,Rafaela,Santa Fe,SF,7715,AR,2023-05-13 06:42:22
1756,2752,Calle 4834,,CABA,Buenos Aires,BA,7188,AR,2024-06-04 22:53:30
1757,2753,Calle 6754,,Mar del Plata,Buenos Aires,BA,8566,AR,2024-09-19 06:36:32
1758,2754,Calle 5485,Piso 9 Dto C,Córdoba,Córdoba,CBA,7710,AR,2024-06-21 14:19:20
1759,2755,Calle 2039,,La Plata,Buenos Aires,BA,3217,AR,2025-06-05 19:59:40
1760,2756,Calle 4327,Piso 3 Dto B,Mendoza,Mendoza,MZA,4416,AR,2025-02-19 21:31:40
1761,2757,Calle 1679,Piso 5 Dto C,Mar del Plata,Buenos Aires,BA,5433,AR,2025-04-09 03:47:17
1762,2758,Calle 3767,,Mar del Plata,Buenos Aires,BA,1354,AR,2025-02-03 15:34:45
1763,2759,Calle 6855,Piso 8 Dto B,Córdoba,Córdoba,CBA,1058,AR,2024-01-30 20:01:13
1764,2760,Calle 4559,Piso 10 Dto C,Mar del Plata,Buenos Aires,BA,5417,AR,2024-09-13 22:46:32
1765,2761,Calle 1834,Piso 12 Dto A,Santa Fe,Santa Fe,SF,9808,AR,2025-04-09 18:12:40
1766,2762,Calle 2020,,La Plata,Buenos Aires,BA,1348,AR,2025-02-23 22:22:18
1767,2763,Calle 1964,Piso 2 Dto B,Rafaela,Santa Fe,SF,1575,AR,2024-03-16 11:55:59
1768,2764,Calle 9678,,CABA,Buenos Aires,BA,9310,AR,2025-06-10 11:56:38
1769,2765,Calle 7262,Piso 11 Dto C,La Plata,Buenos Aires,BA,9388,AR,2024-04-15 13:20:21
1770,2766,Calle 6631,Piso 5 Dto B,Córdoba,Córdoba,CBA,1228,AR,2024-05-30 00:31:36
1771,2767,Calle 139,,Mar del Plata,Buenos Aires,BA,6719,AR,2024-02-29 19:36:47
1772,2768,Calle 6868,,Mar del Plata,Buenos Aires,BA,7486,AR,2023-11-28 23:33:25
1773,2769,Calle 648,,CABA,Buenos Aires,BA,4811,AR,2023-09-15 00:45:02
1774,2770,Calle 5835,,Río Cuarto,Córdoba,CBA,1119,AR,2024-06-26 03:33:33
1775,2771,Calle 323,Piso 1 Dto C,Rosario,Santa Fe,SF,5458,AR,2023-10-07 21:15:49
1776,2772,Calle 4436,,Córdoba,Córdoba,CBA,1974,AR,2025-05-24 21:09:00
1777,2773,Calle 1619,,Villa Carlos Paz,Córdoba,CBA,5539,AR,2025-08-28 01:16:23
1778,2774,Calle 9624,Piso 12 Dto C,Mendoza,Mendoza,MZA,3474,AR,2024-12-31 11:50:59
1779,2775,Calle 6667,,San Rafael,Mendoza,MZA,7114,AR,2023-09-04 08:50:45
1780,2776,Calle 2362,,Godoy Cruz,Mendoza,MZA,5342,AR,2024-04-02 09:56:10
1781,2777,Calle 1768,,CABA,Buenos Aires,BA,1580,AR,2024-02-28 21:53:48
1782,2778,Calle 7072,Piso 2 Dto C,Mar del Plata,Buenos Aires,BA,4524,AR,2023-07-23 01:50:52
1783,2779,Calle 8949,,CABA,Buenos Aires,BA,1918,AR,2023-12-27 06:19:55
1784,2780,Calle 9742,Piso 6 Dto A,Rosario,Santa Fe,SF,7784,AR,2023-12-02 13:22:13
1785,2781,Calle 3221,,La Plata,Buenos Aires,BA,1163,AR,2024-10-13 13:29:58
1786,2782,Calle 5129,,Mar del Plata,Buenos Aires,BA,9108,AR,2024-05-18 02:25:25
1787,2783,Calle 202,,Mar del Plata,Buenos Aires,BA,8560,AR,2023-09-21 23:52:43
1788,2784,Calle 7397,,CABA,Buenos Aires,BA,2788,AR,2024-03-18 04:53:55
1789,2785,Calle 9280,Piso 1 Dto C,La Plata,Buenos Aires,BA,2238,AR,2024-12-31 14:34:13
1790,2786,Calle 1966,Piso 1 Dto B,CABA,Buenos Aires,BA,5576,AR,2025-01-28 01:10:25
1791,2787,Calle 1818,,Santa Fe,Santa Fe,SF,8765,AR,2023-05-15 18:27:30
1792,2788,Calle 4013,,La Plata,Buenos Aires,BA,4695,AR,2024-08-16 10:00:59
1793,2789,Calle 3010,,CABA,Buenos Aires,BA,7509,AR,2023-05-29 22:01:57
1794,2790,Calle 3518,,CABA,Buenos Aires,BA,3325,AR,2023-06-01 10:27:50
1795,2791,Calle 7309,Piso 8 Dto A,Villa Carlos Paz,Córdoba,CBA,1370,AR,2024-03-24 11:54:13
1796,2792,Calle 5786,,Villa Carlos Paz,Córdoba,CBA,3138,AR,2025-05-05 14:58:40
1797,2793,Calle 7629,,Mar del Plata,Buenos Aires,BA,3194,AR,2024-06-28 23:19:06
1798,2794,Calle 5884,Piso 10 Dto C,San Rafael,Mendoza,MZA,2834,AR,2024-12-19 19:52:10
1799,2795,Calle 1742,,CABA,Buenos Aires,BA,6237,AR,2025-08-17 05:42:30
1800,2796,Calle 2798,Piso 7 Dto C,Córdoba,Córdoba,CBA,5678,AR,2025-08-15 10:19:55
1801,2797,Calle 7848,Piso 9 Dto B,Santa Fe,Santa Fe,SF,3079,AR,2024-04-02 06:32:34
1802,2798,Calle 159,Piso 9 Dto C,CABA,Buenos Aires,BA,6111,AR,2025-04-13 15:51:57
1803,2799,Calle 3781,,Mar del Plata,Buenos Aires,BA,2794,AR,2023-06-25 12:46:08
1804,2800,Calle 9294,Piso 3 Dto A,Mar del Plata,Buenos Aires,BA,5927,AR,2023-07-12 17:58:36
1805,2801,Calle 8669,,Mar del Plata,Buenos Aires,BA,4233,AR,2024-09-23 11:28:44
1806,2802,Calle 8853,Piso 5 Dto C,Godoy Cruz,Mendoza,MZA,5430,AR,2025-04-02 13:41:57
1807,2803,Calle 8261,,Mendoza,Mendoza,MZA,9647,AR,2025-02-01 06:03:05
1808,2804,Calle 3072,,La Plata,Buenos Aires,BA,3755,AR,2023-08-16 09:36:12
1809,2805,Calle 8056,,Mendoza,Mendoza,MZA,1238,AR,2024-11-14 02:54:53
1810,2806,Calle 3411,,Mendoza,Mendoza,MZA,1337,AR,2023-06-03 05:33:53
1811,2807,Calle 4075,Piso 5 Dto C,La Plata,Buenos Aires,BA,8429,AR,2024-05-11 16:43:57
1812,2808,Calle 80,,Río Cuarto,Córdoba,CBA,2987,AR,2024-05-31 15:48:38
1813,2809,Calle 380,Piso 10 Dto A,CABA,Buenos Aires,BA,3494,AR,2024-05-05 05:02:58
1814,2810,Calle 3303,Piso 8 Dto C,La Plata,Buenos Aires,BA,1732,AR,2024-12-29 01:18:57
1815,2811,Calle 5519,,Mar del Plata,Buenos Aires,BA,9972,AR,2025-02-24 14:44:42
1816,2812,Calle 6366,,La Plata,Buenos Aires,BA,1377,AR,2025-07-14 02:27:19
1817,2813,Calle 4081,,CABA,Buenos Aires,BA,5002,AR,2025-03-28 07:45:08
1818,2814,Calle 8576,,CABA,Buenos Aires,BA,7051,AR,2024-06-11 13:21:40
1819,2815,Calle 9394,,CABA,Buenos Aires,BA,4098,AR,2024-06-12 13:05:07
1820,2816,Calle 198,,Rafaela,Santa Fe,SF,6307,AR,2024-05-11 13:02:05
1821,2817,Calle 492,Piso 8 Dto B,La Plata,Buenos Aires,BA,5102,AR,2024-07-19 05:18:16
1822,2818,Calle 4479,Piso 7 Dto B,Río Cuarto,Córdoba,CBA,3429,AR,2023-07-28 08:54:26
1823,2819,Calle 2261,,Mar del Plata,Buenos Aires,BA,3281,AR,2025-08-20 10:10:03
1824,2820,Calle 8307,,San Rafael,Mendoza,MZA,9410,AR,2025-03-29 23:36:47
1825,2821,Calle 19,,Villa Carlos Paz,Córdoba,CBA,1551,AR,2025-08-07 16:34:59
1826,2822,Calle 8141,Piso 5 Dto C,CABA,Buenos Aires,BA,3227,AR,2025-05-01 08:14:07
1827,2823,Calle 3157,,La Plata,Buenos Aires,BA,4641,AR,2024-10-22 01:41:02
1828,2824,Calle 138,,Mendoza,Mendoza,MZA,2551,AR,2025-09-21 22:49:24
1829,2825,Calle 5440,,San Rafael,Mendoza,MZA,7859,AR,2023-08-21 21:02:01
1830,2826,Calle 5364,,Río Cuarto,Córdoba,CBA,5699,AR,2025-01-12 14:57:32
1831,2827,Calle 997,,CABA,Buenos Aires,BA,4589,AR,2023-07-31 00:46:05
1832,2828,Calle 386,,La Plata,Buenos Aires,BA,4969,AR,2025-07-25 11:25:28
1833,2829,Calle 486,,CABA,Buenos Aires,BA,4285,AR,2023-11-19 12:34:48
1834,2830,Calle 7000,,Río Cuarto,Córdoba,CBA,3049,AR,2023-06-20 14:48:32
1835,2831,Calle 8723,,Villa Carlos Paz,Córdoba,CBA,9155,AR,2025-03-03 00:34:00
1836,2832,Calle 3677,Piso 12 Dto B,La Plata,Buenos Aires,BA,7255,AR,2023-07-16 11:08:04
1837,2833,Calle 2912,Piso 3 Dto B,Godoy Cruz,Mendoza,MZA,4584,AR,2024-08-13 19:03:36
1838,2834,Calle 1755,Piso 10 Dto A,CABA,Buenos Aires,BA,4876,AR,2023-05-16 15:08:49
1839,2835,Calle 3359,Piso 12 Dto B,Mar del Plata,Buenos Aires,BA,3439,AR,2024-06-12 01:51:14
1840,2836,Calle 6912,Piso 2 Dto B,Mar del Plata,Buenos Aires,BA,9761,AR,2024-01-23 15:38:41
1841,2837,Calle 1664,,La Plata,Buenos Aires,BA,8517,AR,2024-02-14 16:54:29
1842,2838,Calle 8346,Piso 7 Dto B,CABA,Buenos Aires,BA,6752,AR,2025-01-16 16:08:26
